id,user_id,text,retweet_count,posted_at
13482,6,RT @RamonVeliz: Dona gotas de ayuda para la Fundaci??n Amigos del Ni??o con C?!ncer @Fncancer  https://t.co/fAbB3OyqIm https://t.co/cXQJw8YHWN,5,2016-05-20 19:15:20 +0000
13483,6,#DonaYa  #GotasdeAyuda Cta Cte Banesco No. 01340031850313070131 Fundaci??n Amigos del Ni??o con C?!ncer - Rif J-31193531-2 - funamigo@cantv.net,0,2016-05-20 20:35:17 +0000
13484,6,Ya son m?!s de 30 a??os ayudando a los ni??os con c?!ncer ?!Necesitamos que t?? nos ayudes! ??NETE a #GotasDeAyuda https://t.co/86E5qEyMV4,0,2016-05-20 16:40:25 +0000
13485,6,#Repost @banescobancouniversal with @repostapp???????????NETE a la campa??a #GotasDeAyuda de ??? https://t.co/iSVY2Cl7tq https://t.co/amWcWMvMNo,0,2016-05-20 17:28:40 +0000
13486,6,Estamos en la radio con @Gibelli_Viviana en @CircuitoOnda conversando sobre #GotasdeAyuda,0,2016-05-20 16:28:07 +0000
13487,6,"RT @Franco_tnt: COLABORA Con @Fncancer y su campa??a @GotasdeAyudaVE   Ay??danos a darles vida: ?!El C?!ncer no Espera!"" https://t.co/XP4I6PPLXf",1,2016-05-20 16:34:24 +0000
13488,6,Puedes donar #GotasdeAyuda con Tarjeta de Cr??dito en https://t.co/86E5qEyMV4 o con dep??sitos o transferencias https://t.co/q067xLeCfi,0,2016-05-20 14:35:21 +0000
13489,6,Te enviaremos una medalla digital de agradecimiento  luego de que hayas donado tus #GotasdeAyuda #DonaYa https://t.co/ree7vEdNcX,3,2016-05-20 13:31:07 +0000
13490,6,Nuestros ni??os con c?!ncer en Venezuela necesitan tu solidaridad. Colabora con #GotasdeAyuda https://t.co/Sg76NBLkn4 https://t.co/D9ZrQ2B41e,4,2016-05-20 11:30:36 +0000
13491,6,:) RT @bguinand: Acabo de hacer una donaci??n a la campa??a @GotasdeAyudaVE de @Fncancer Extraordinario labor!!! https://t.co/4p6RcFc1M0,0,2016-05-20 01:12:07 +0000
13492,6,#Repost @michellebadillooficial with @repostapp?????????La fundacion amigos del ni??o con Cance??? https://t.co/ap6adRQgle https://t.co/kANZcH4yaO,0,2016-05-19 21:23:19 +0000
13493,6,Puedes donar tus #GotasDeAyuda con dep??sitos o transferencias en las cuentas autorizadas https://t.co/Bhfuyh8Oi5 https://t.co/u0PrGM3xQq,2,2016-05-19 19:35:16 +0000
13494,6,"ElC?!ncerNoEspera, y en ni??os mucho menos. Por ello, te invitamos a donar tus #GotasDeAyuda  en https://t.co/86E5qEyMV4",0,2016-05-19 18:30:57 +0000
13495,6,??Nos ayudas? Necesitamos recolectar 80.000 #GotasDeAyuda por nuestros ni??os con c?!ncer de @fncancer. Dona en https://t.co/86E5qEyMV4,0,2016-05-19 20:30:58 +0000
13496,6,#DonaYa y ay??danos a recolectar las 80.000 #GotasDeAyuda que necesitamos para nuestros ni??os con c?!ncer. https://t.co/pfRflRQfBz,1,2016-05-19 16:30:58 +0000
13497,6,Nuestra meta este a??o es  recolectar 80.000 #GotasDeAyuda cada una de Bs. 400. Nuestros ni??os con c?!ncer las necesitan. #ElC?!ncerNoEspera.,1,2016-05-19 15:20:24 +0000
13498,6,https://t.co/w6GxyQIEJP https://t.co/kIxnZu2ZTQ,0,2016-05-19 14:45:02 +0000
13499,6,Comparte tu donaci??n de #GotasDeAyuda en las redes sociales y anima a tus amigos a colaborar! #ElCancerNoEspera https://t.co/RicF9HDyIB,1,2016-05-19 16:30:31 +0000
13500,6,https://t.co/EdpiFqZzgD https://t.co/x6KaoBzj9K,0,2016-05-19 14:37:12 +0000
13501,6,https://t.co/hNp7s2KB9c https://t.co/mwERT79a8E,2,2016-05-19 14:13:18 +0000
13502,6,RT @platounimall: Dona cuantas gotas desees en https://t.co/86E5qEyMV4 1 gota = Bs 400 @gotasdeayudave @fncancer https://t.co/tHP47sWfRf,1,2016-05-19 14:09:09 +0000
13503,6,"RT @ahinternacional: COLABORA!!! Con @Fncancer y @GotasdeAyudaVE  ""Ay??danos a darles vida: ?!El C?!ncer no Espera!"" https://t.co/OMhZtxxwY0",2,2016-05-19 14:08:55 +0000
13504,6,Juntos somos m?!s para ayudar a estos peque??os pero grandes h??roes. Sumemos #GotasdeAyuda por los ni??os de @fncancer. https://t.co/Gbat4YTUol,5,2016-05-19 13:30:50 +0000
13505,6,"Si haces tu donaci??n de #GotasdeAyuda por transferencia , no olvides registrarlas luego en https://t.co/IG51MojbKX https://t.co/8bd3Lmm2KF",3,2016-05-19 13:09:17 +0000
13506,6,"El tiempo sigue corriendo pero para nuestros peque??os,? #ElC?!ncerNoEsperaSeguimos recole??? https://t.co/uN16u62Ecr https://t.co/2ZUGrLWXZN",1,2016-05-18 22:29:39 +0000
13507,6,Un diagn??stico temprano y tratamiento adecuado permitir?! que m?!s ni??os puedan superar el c?!ncer. Colabora #ElC?!ncerNoEspera #DonaYa,0,2016-05-18 22:25:09 +0000
13508,6,Monto recaudado con #GotasdeAyuda se destinar?! a cubrir costos de tratamientos de los ni??os atendidos por @Fncancer https://t.co/iDmU3ACXgE,1,2016-05-18 21:20:18 +0000
13509,6,Pasos para donar #GotasdeAyuda. Ingresa a https://t.co/86E5qEyMV4 y haz tu donativo @GotasdeAyudaVE  https://t.co/S9iL7RPRbd,2,2016-05-18 20:15:23 +0000
13510,6,RT @LegRebeldeVzla: Una #GotasDeAyuda hace un universo de esperanzas ayudemos a @Fncancer  dona esperanza! https://t.co/AqfVcE3zoC,0,2016-05-18 18:15:20 +0000
13511,6,Cada ???Gota de Ayuda??ù tiene un valor de Bs. 400 y nuestra meta son 80 mil gotas.  #ElC?!ncerNoEspera #DonaYa https://t.co/DwBWvV1bOy,6,2016-05-18 17:20:19 +0000
13512,6,"Los invitamos a que nos apoyen con su donaci??n, para seguir contribuyendo en la lucha contra el c?!ncer infantil. #ElC?!ncerNoEspera #DonaYa",4,2016-05-18 15:15:17 +0000
13513,6,RT @platounimall: ?!El c?!ncer no espera! Ingresa en https://t.co/86E5qEyMV4 y DONA a beneficio de @Fncancer https://t.co/wb4t8xRLYo,0,2016-05-18 13:20:09 +0000
13514,6,Ay??danos a darles vida: ?!El c?!ncer no espera! #DonaYa https://t.co/IG51MojbKX https://t.co/VNW2lFTool,0,2016-05-18 13:05:29 +0000
13515,6,#GotasDeAyuda busca recaudar fondos para seguir brindando asistencia a los ni??os y j??venes con c?!ncer de escasos recursos en nuestro pa??s.,0,2016-05-17 20:01:22 +0000
13516,6,RT @MercantilBanco: @GotasDeAyudaVE para colaborar con los ni??os enfermos que apoya @FNCancer dona cada gota Bs 400 https://t.co/eDL2rxDK9Q,1,2016-05-17 19:01:41 +0000
13517,6,"RT @patrifuenmayor: Colabora con tu gotita!! Nuestros ni??os nos necesitan, es f?!cil y vale mucho... @GotasdeAyudaVE https://t.co/Uhq950eeF6",3,2016-05-17 18:08:11 +0000
13518,6,"Gracias! RT @HectoRotceH: Yo colabor?? con #GotasDeAyuda de Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",1,2016-05-17 18:04:17 +0000
13519,6,Nuestro ni??os con c?!ncer en Venezuela necesitan de tu solidaridad. ??nete a nuestra campa??a??? https://t.co/Sg76NBLkn4 https://t.co/D9ZrQ2B41e,3,2016-05-17 15:34:32 +0000
13520,6,RT @2mundosguayana: #GotasDeAyuda es el Programa anual de recolecci??n de fondos de @Fncancer  #ElC?!ncerNoEspera @GotasdeAyudaVE,0,2016-05-17 13:15:26 +0000
13521,6,RT @2mundosguayana: Pasos para donar en l??nea. Ingresa a https://t.co/86E5qEyMV4 y haz tu donativo @GotasdeAyudaVE  https://t.co/S9iL7RPRbd,2,2016-05-17 13:30:49 +0000
13522,6,El 30% de nuestros pacientes son nuevos casos. Necesitamos m?!s recursos para atenderlos. #DonaYa #GotasdeAyuda https://t.co/RRlExKwi9R,6,2016-05-17 22:05:20 +0000
13523,6,Este es el tercer a??o de la Campa??a #GotasDeAyuda de Fundaci??n Amigos del Ni??o con C?!ncer. ??nete #ElC?!ncerNoEspera. https://t.co/pmIf6wrf7i,1,2016-05-17 12:55:15 +0000
13524,6,Con Bs. 400 podr?!s donar tu #GotaDeAyuda para contribuir con los tratamientos de los ni??os con c?!ncer de @Fncancer https://t.co/705JXQuHMQ,3,2016-05-17 17:05:23 +0000
13525,6,Gracias a todas las personas que nos han dejado su testimonio luego de donar #GotasdeAyuda??? https://t.co/kls0H3aXII https://t.co/I2W9Ieclcy,0,2016-05-16 22:29:10 +0000
13526,6,La meta es ampliar nuestra ayuda y seguir atendiendo a nuestros peque??os h??roes que luchan d??a a d??a por su vida. #ElC?!ncerNoEspera #DonaYa,1,2016-05-16 22:20:12 +0000
13527,6,#Sab??asQue el c?!ncer m?!s com??n que atendemos en @Fncancer es la leucemia. https://t.co/uySetduIB6,0,2016-05-16 19:20:19 +0000
13528,6,Seg??n cifras oficiales diariamente en Venezuela 6 ni??os son diagnosticados con c?!ncer. #ElC?!ncerNoEspera https://t.co/aqIn0XCPY1,0,2016-05-16 21:20:15 +0000
13529,6,"En el a??o 2015, #GotasdeAyuda permiti?? cubrir 790 ex?!menes especiales y medicamentos para diagn??stico y control de 400 ni??os con c?!ncer.",1,2016-05-16 18:15:22 +0000
13530,6,Nuestra amiga y periodista @albacmujica  te invita a tomar conciencia y donar #Gota  @rep??? https://t.co/mkUGsspDTK https://t.co/TJL0QjaWnl,1,2016-05-16 18:05:10 +0000
13531,6,??Quieres ayudar a los ni??os con c?!ncer? Ingresa a https://t.co/86E5qEyMV4 y podr?!s contribuir. #ElC?!ncerNoEspera https://t.co/WapCBf6QOx,2,2016-05-16 17:15:19 +0000
13532,6,#Repost @momentosvaac with @repostapp?????????Comienza el d??a aportado tu granito de arena #do??? https://t.co/j9UjigZ6O3 https://t.co/IGp0t4huBL,0,2016-05-16 16:06:21 +0000
13533,6,RT @platounimall: Dona cuantas gotas desees en https://t.co/86E5qEyMV4 1 gota = Bs 400 @gotasdeayudave @fncancer https://t.co/nQ9SCEOqTm,0,2016-05-16 15:10:10 +0000
13534,6,":) RT @Alemar826: Yo colabor?? con #GotasDeAyuda de la Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",0,2016-05-16 13:57:08 +0000
13535,6,Nuestra amiga y periodista @albacmujicate te invita a tomar conciencia y donar #Gota  @rep??? https://t.co/mkUGsspDTK https://t.co/TJL0QjaWnl,1,2016-05-16 16:10:04 +0000
13536,6,Necesitamos un chaparr??n de #GotasDeAyuda para que luego salga el sol para nuestros ni??os con c?!ncer. Dona en https://t.co/IG51MojbKX,1,2016-05-16 12:02:46 +0000
13537,6,Para conocer c??mo puedes donar con #GotasDeAyuda ingresa a https://t.co/IG51MojbKX #DonaYa #ElC?!ncerNoEspera,2,2016-05-16 00:10:10 +0000
13538,6,En el a??o 2015 logramos recaudar Bs. 8.530.000 (85.300 Gotas) y este a??o ?!vamos por m?!s! #DonaYa #ElC?!ncerNOESPERA https://t.co/SRZjZ2iwTV,0,2016-05-15 22:25:06 +0000
13539,6,Hoy domingo es un buen d??a para donar tus #GotasdeAyuda por nuestros ni??os con c?!ncer de @??? https://t.co/qHthGNAFHf https://t.co/VFDguAniRG,3,2016-05-15 16:44:07 +0000
13540,6,Tambi??n puedes donar tus #GotasDeAyuda con dep??sitos o transferencias. Estas son las cuentas autorizadas https://t.co/wwztn2FMVP,2,2016-05-15 18:40:11 +0000
13541,6,Tu contribuci??n de Bs. 400 puede cambiar la vida de ni??os y j??venes con c?!ncer. Ingresa a https://t.co/IG51MojbKX https://t.co/KDEuXzZUAB,5,2016-05-15 13:52:39 +0000
13542,6,?!Ay??danos a darles vida a nuestros ni??os con c?!ncer! ??nete a #GotasDeAyuda y #DonaYa https://t.co/IG51MojbKX,1,2016-05-15 16:05:14 +0000
13543,6,Recuerda que #GotasDeAyuda es la Campa??a oficial de recolecci??n de fondos de la Fundaci??n Amigos del Ni??o con C?!ncer en Caracas. @Fncancer,1,2016-05-14 23:45:09 +0000
13544,6,#Repost @anyelagalantesalerno with @repostapp?????????Hay cosas que pueden esperar...pero #ElC??? https://t.co/Wty0eWRSmz https://t.co/pSex8QC1Z6,0,2016-05-14 16:12:35 +0000
13545,6,RT @platounimall: Cada gota de ayuda es una oportunidad de vida. ?!Dona! en https://t.co/86E5qEyMV4  https://t.co/fsbYaoG9JO,0,2016-05-14 16:04:47 +0000
13546,6,#DonaYa y colabora con nuestra Campa??a #GotasDeAyuda. ?!Muchos ni??os con c?!ncer esperan por nuestra ayuda!,2,2016-05-14 19:20:15 +0000
13547,6,Hoy es un excelente d??a para donar #GotasDeAyuda para los ni??os con c?!ncer #ElCancerNoEspera https://t.co/bhEi5iPmKg,2,2016-05-14 12:25:07 +0000
13548,6,Necesitamos un chaparr??n de #GotasDeAyuda para que luego salga el sol para nuestros ni??os con c?!ncer. Dona en https://t.co/IG51MojbKX,1,2016-05-13 23:45:20 +0000
13549,6,RT @MercantilBanco: @GotasDeAyudaVE para colaborar con los ni??os de @FNCancer dona cada gota son Bs 400 https://t.co/eDL2rxDK9Q,1,2016-05-14 16:03:59 +0000
13550,6,Tu contribuci??n de Bs400 puede cambiar la vida de ni??os y j??venes con c?!ncer. Ingresa a https://t.co/IG51MojbKX y colabora con 1 ?? m?!s gotas,0,2016-05-14 15:45:15 +0000
13551,6,"Si haces tu donaci??n de #GotasdeAyuda por transferencia , no olvides registrarlas luego en https://t.co/IG51MojbKX https://t.co/i7yZH3CylP",1,2016-05-13 21:01:19 +0000
13552,6,":) RT @WallauRoberto: Yo colabor?? con #GotasDeAyuda de la Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",1,2016-05-13 18:57:59 +0000
13553,6,RT @damasalud: El cancer no espera. Colaboremos con esta noble causa @GotasdeAyudaVE https://t.co/6T5yfTDnfV https://t.co/6vbqzWqznz,0,2016-05-13 18:56:07 +0000
13554,6,"RT @DelgadoOrledy: Yo colabor?? con #GotasDeAyuda de la Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",0,2016-05-13 18:58:24 +0000
13555,6,#ElC?!ncerNoEspera y en ni??os mucho menos. Por ello te invitamos a donar tus #GotasDeAyuda en https://t.co/IG51MojbKX https://t.co/l7M7gWKCH3,1,2016-05-13 14:50:24 +0000
13556,6,RT @porestoslares: Yo tambi??n me sumo a la campa??a #GotasDeAyuda y te invito a que apoyes t?? tambi??n esta??? https://t.co/iF4WtoggGB,0,2016-05-13 16:19:01 +0000
13557,6,Hoy es un excelente d??a para donar #GotasDeAyuda para los ni??os con c?!ncer https://t.co/AhHGRYcPgn #ElCancerNoEspera,1,2016-05-13 17:31:03 +0000
13558,6,"Camila es una hermosa y adorable ni??a de 7 a??os de edad con S??ndrome de Down y adem?!s, ha ??? https://t.co/T4Em1ITHrh https://t.co/sGdXbwWwIu",7,2016-05-13 13:09:21 +0000
13559,6,Ya son m?!s de 30 a??os ayudando a los ni??os con c?!ncer ?!Necesitamos que t?? nos ayudes! ??NETE a nuestra campa??a https://t.co/IG51MojbKX,3,2016-05-13 12:25:15 +0000
13560,6,??Ya donaste tus #Gotas de Ayuda? Comparte con nosotros tu experiencia. ?!Anima a m?!s personas a colaborar!,2,2016-05-13 00:30:33 +0000
13561,6,Anima a tus amigos y familiares a donar sus #GotasDeAyuda! Dona y reg??strate en la p?!g para que te lleves tu medalla https://t.co/rBhs1G2cED,11,2016-05-12 21:50:17 +0000
13562,6,Repost from @valendeviaje using @RepostRegramApp - Los venezolanos somos generosos. Vamos ??? https://t.co/EtmHZubkOL https://t.co/25EbnbdAu8,1,2016-05-12 20:00:51 +0000
13563,6,Haz clic aqu?? y dona tus #GotasDeAyuda con transferencia o dep??sito: https://t.co/IG51MojbKX ?!Hazlo pronto! https://t.co/M2H1IOIHlh,1,2016-05-12 13:11:28 +0000
13564,6,Hoy estuvimos conversando con @rebekkamoreno sobre la campa??a #GotasdeAyuda. Ella siempre ??? https://t.co/J49aleWqBF https://t.co/sRC2O7qqhe,0,2016-05-12 00:34:49 +0000
13565,6,Tu contribuci??n de Bs400 puede cambiar la vida de ni??os y j??venes con c?!ncer. Ingresa a https://t.co/IG51MojbKX y colabora con 1 ?? m?!s gotas,3,2016-05-12 16:25:11 +0000
13566,6,RT @HelpVeneKids: 1 gota de tu ayuda puede hacer la diferencia en la vida de un ni??o con Cancer. Unete a @GotasdeAyudaVE  y colabora ?ù?,4,2016-05-12 14:39:19 +0000
13567,6,Juntos somos m?!s para ayudar a estos peque??os pero grandes h??roes. Sumemos #GotasdeAyuda por los ni??os con c?!ncer de @Fncancer.,0,2016-05-12 18:50:18 +0000
13568,6,RT @mejorsociedad: Este preciso momento es ideal para donar #GotasdeAyuda https://t.co/86E5qEyMV41 gota = Bs. 400 https://t.co/RWsmluG6R8,3,2016-05-11 20:46:55 +0000
13569,6,?!Muchas gracias! @mariamhabach ?ù???è???-??'?from @mariamhabach using @RepostRegramApp - La Fundaci????? https://t.co/l45N4e3SWM https://t.co/I2agyuvmCt,0,2016-05-12 19:13:32 +0000
13570,6,"RT @Ajperez69: Yo colabor?? con #GotasDeAyuda de la Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",0,2016-05-11 19:55:14 +0000
13571,6,Andreina se sum?? a la campa??a @Andre_alvarez31 ?!Gracias por animar a donar #GotasdeAyuda! ??? https://t.co/1NcYN2jJbG https://t.co/wGUCZkkqnD,0,2016-05-11 19:02:56 +0000
13572,6,RT @MercantilBanco: Apoyemos  el programa @GotasdeAyudaVE de @FNCancer Cada gota son Bs 400. Detalles:  https://t.co/86E5qEyMV4,2,2016-05-11 17:01:22 +0000
13573,6,#Repost @rosamariamatteo ??nete a la campa??a Gotas de Ayuda de la Fundaci??n Amigos del Ni??o??? https://t.co/iwvfizaKRl https://t.co/U4iulYjlFx,3,2016-05-11 13:57:16 +0000
13574,6,Dona a #GotasdeAyuda Cta Cte Banesco No. 01340031850313070131 - Fundaci??n Amigos del Ni??o con C?!ncer - Rif J-31193531-2 - funamigo@cantv.net,3,2016-05-11 14:50:22 +0000
13575,6,"RT @korypa: Yo colabor?? con #GotasDeAyuda de la Fundaci??n Amigos del Ni??o con C?!ncer, colabora t?? tambi??n https://t.co/ti31diKw5k",1,2016-05-11 13:55:18 +0000
13576,6,RT @cala: Colabora con tu gota de ayuda para la @Fncancer de #Venezuela | @GotasdeAyudaVE  https://t.co/VNW2lFTool,2,2016-05-11 16:01:31 +0000
13577,6,En breve estaremos conversando con @RebekkaMoreno sobre la Campa??a @GotasdeAyudaVE ?!Sinton??zanos! @CircuitoOnda,0,2016-05-11 13:15:45 +0000
13578,6,?!Ay??danos a recolectar fondos para los tratamientos de nuestros ni??os con c?!ncer! ??nete a #GotasDeAyuda y #DonaYa https://t.co/IG51MojbKX,2,2016-05-11 11:50:15 +0000
13579,6,#ElC?!ncerNoEspera y t?? ??qu?? esperas para colaborar con tus #GotasDeAyuda para nuestros ni??os con c?!ncer? #DonaYa,3,2016-05-11 01:05:09 +0000
13580,6,RT @unicasaoficial: Apoyamos la campa??a Gotas de Ayuda ?!Dona! en https://t.co/86E5qEyMV4 https://t.co/qRaaW8T9l6 @GotasdeAyudaVE,0,2016-05-11 13:01:07 +0000
13581,6,El peque??o Luis tiene 4 a??os y le fue diagnosticado un Tumor de Willms. ??Nos ayudas con tus #GotasdeAyuda? https://t.co/0VS0ZnFW95,17,2016-05-10 21:50:12 +0000
13582,6,Gracias a todas las personalidades como @laureanomar que se han unido a nuestra causa. #R??? https://t.co/BtKPj2fHBZ https://t.co/ASVmCNiFmD,1,2016-05-11 00:34:33 +0000
13583,6,Tambi??n puedes donar #GotasdeAyuda en las cuentas autorizadas de la fundaci??n @Fncancer y registrar tu aporte.,0,2016-05-10 15:40:09 +0000
13584,6,Comparte tu donaci??n de #GotasDeAyuda en las redes sociales para invitar a tus amigos a que se unan a la campa??a,2,2016-05-10 18:50:15 +0000
13585,6,#DonaYa y colabora con nuestra Campa??a #GotasDeAyuda. ?!Muchos ni??os con c?!ncer esperan por nuestra ayuda! #ElC?!ncerNoEspera,1,2016-05-10 11:15:17 +0000
13586,6,Anima a tus amigos y familiares a donar sus #GotasDeAyuda! Dona y reg??strate en la p?!g para que te lleves tu medalla https://t.co/B18QhaqUNs,1,2016-05-10 00:00:30 +0000
13587,6,"En el a??o 2015, #GotasdeAyuda permiti?? cubrir 790 ex?!menes especiales y medicamentos para diagn??stico y control de 400 ni??os con c?!ncer.",1,2016-05-09 21:20:13 +0000
13588,6,Colabora y dona con nuestra Campa??a de recolecci??n #GotasDeAyuda ...Necesitamos 80.000 got??? https://t.co/xd03CvAvDH https://t.co/hYJSISi2Hb,3,2016-05-10 18:52:17 +0000
13589,6,No te olvides de hacernos tu donaci??n de 1 o m?!s gotas para nuestros ni??os de la @fncancer??? https://t.co/YRBjr8Mpyt https://t.co/9p25uaiqSu,1,2016-05-09 20:50:21 +0000
13590,6,RT @Banesco: ??NETE a #GotasDeAyuda de @FNCancer. Ya son m?!s de 30 a??os ayudando a los ni??os con c?!ncer #Colabora https://t.co/jrAToOghXg,2,2016-05-09 18:40:18 +0000
13591,6,En el a??o 2015 logramos recaudar Bs. 8.530.000 (85.300 Gotas) y este a??o ?!vamos por m?!s! #DonaYa #ElC?!ncerNoESPERA,0,2016-05-09 18:05:16 +0000
13592,6,La plataforma https://t.co/IG51MojbKX permite donar de forma instant?!nea desde cualquier parte del mundo y ayudar a nuestra fundaci??n,2,2016-05-09 15:10:21 +0000
13593,6,RT @mejorsociedad: Este preciso momento es ideal para donar #GotasdeAyuda https://t.co/86E5qEyMV4 1 gota = Bs. 400 https://t.co/RWsmluG6R8,3,2016-05-09 13:40:10 +0000
13594,6,RT @unicasaoficial: Apoyamos la campa??a #GotasDeAyuda ?!Dona! en https://t.co/86E5qEyMV4 https://t.co/lNmpTf3ZtI https://t.co/vA8eiDqbXM,1,2016-05-09 16:40:16 +0000
13595,6,:) RT @colegiolosarcos: Nos visit?? la Fundaci??n de Amigos del Ni??o con C?!ncer. Los Arcos activo con @gotasdeayudave https://t.co/o1JTdYFI0e,1,2016-05-09 12:25:41 +0000
13596,6,Anima a tus amigos y familiares a donar sus #GotasDeAyuda! Dona y reg??strate en la p?!g para que te lleves tu medalla https://t.co/FsKyMbhNsl,2,2016-05-09 11:15:16 +0000
13597,6,Manejamos m?!s de 1000 pacientes anualmente y en el Albergue ???Mi Casita??ù la rotaci??n est?! entre 55 y 60 pacientes mensuales.,3,2016-05-08 23:15:08 +0000
13598,6,Cada ???Gota de Ayuda??ù tiene un valor de Bs. 400 y nuestra meta son 80 mil gotas. #ElC?!ncerNoEspera #DonaYa https://t.co/BFi34tmYtX,3,2016-05-08 20:40:11 +0000
13599,6,Seg??n cifras oficiales diariamente en Venezuela 6 ni??os son diagnosticados con c?!ncer. #ElC?!ncerNoEspera Contribuye con tus #GotasDeAyuda,2,2016-05-08 15:23:24 +0000
13600,6,A ustedes por no desfallecer en esta lucha y apoyarnos siempre?ù???è???-. Por ser pieza fundament??? https://t.co/KP1V6KRKnn https://t.co/2W3s55AyWw,2,2016-05-08 14:25:53 +0000
13601,6,El 30% de nuestros pacientes son nuevos casos. Cada d??a aumenta la necesidad de atenci??n. Ay??danos. #DonaYa,1,2016-05-08 17:30:16 +0000
13602,6,Hoy es un excelente d??a para donar #GotasDeAyuda para los ni??os con c?!ncer #ElCancerNoEspera https://t.co/l9ri7YLgLP,6,2016-05-07 23:55:06 +0000
13603,6,Gracias por su aporte y por compartir!!!Repost from @cupcakesbykye using @RepostRegramApp??? https://t.co/KlIdyRm6sp https://t.co/yGLe0NoaIX,0,2016-05-07 20:27:08 +0000
13604,6,Necesitamos un chaparr??n de #GotasDeAyuda para que luego salga el sol para nuestros ni??os con c?!ncer. Dona en https://t.co/IG51MojbKX,1,2016-05-07 20:20:08 +0000
13605,6,Haz clic aqu?? y dona tus #GotasDeAyuda con transferencia o dep??sito: https://t.co/IG51MojbKX ?!Hazlo pronto! https://t.co/HfVZRQv9sN,1,2016-05-07 18:55:09 +0000
13606,6,Tu contribuci??n de Bs400 puede cambiar la vida de ni??os y j??venes con c?!ncer. Ingresa a https://t.co/IG51MojbKX y colabora con 1 ?? m?!s gotas,4,2016-05-07 16:10:07 +0000
13607,6,"Maikol, 5 a??os, Tiene Leucemia Aguda y espera por su tratamiento. Dona #GotasDeAyuda #ElC?!ncerNoEspera https://t.co/PAJiGwt1Xa",2,2016-05-07 15:11:32 +0000
13608,6,Juntos somos m?!s para ayudar a estos peque??os pero grandes h??roes. Sumemos #GotasdeAyuda por los ni??os con c?!ncer de @Fncancer.,1,2016-05-07 00:35:13 +0000
13609,6,Puedes donar #GotasdeAyuda de forma instant?!nea con tu Tarjeta de Cr??dito ingresando a https://t.co/IG51MojbKX https://t.co/ZrKV3jv6dR,2,2016-05-06 22:00:48 +0000
13610,6,"Los chicos de los primeros a??os de bachillerato de ""Los Arcos"" donando #GotasdeAyuda ??????????'???'è https://t.co/wWKAbEQPJf https://t.co/29pGCQAmTW",1,2016-05-06 21:27:39 +0000
13611,6,"Los j??venes de los ??ltimas a??os de bachillerato del Liceo ""Los Arcos"" en Caracas se uniero??? https://t.co/Bl4L2i1aBo https://t.co/rDVVGoxSbO",1,2016-05-06 21:23:49 +0000
13612,6,#DonaYa y colabora con nuestra Campa??a #GotasDeAyuda. ?!Muchos ni??os con c?!ncer esperan por nuestra ayuda! #ElC?!ncerNoEspera,0,2016-05-06 18:10:14 +0000
13613,6,Concierto de Jazz y Blues a beneficio de los peque??os h??roes de @fncancer y #GotasDeAyuda.??? https://t.co/i4oZ0QUFG3 https://t.co/iIVLAu64Iu,1,2016-05-06 18:20:42 +0000
13614,6,RT @Fncancer: La leucemia linfoide en ni??os tiene cura https://t.co/3EBJT2a5oe v??a @UNoticias https://t.co/vwnBGSO3pc,0,2016-05-06 19:50:57 +0000
13615,6,Tambi??n puedes donar #GotasdeAyuda en las cuentas autorizadas de la fundaci??n @Fncancer y registrar tu aporte. https://t.co/mQGZmW5t7I,2,2016-05-06 15:45:21 +0000
13616,6,Un grupo de hermosas modelos con dise??os de @avocadocouture marca que est?! apoyando con gr??? https://t.co/MFwP443TPG https://t.co/NlEUnTLDZw,2,2016-05-06 13:59:10 +0000
13617,6,#GotasdeAyuda Cta Cte Banesco No. 01340031850313070131 - Fundaci??n Amigos del Ni??o con C?!ncer - Rif J-31193531-2 - funamigo@cantv.net,1,2016-05-06 12:47:12 +0000
13618,6,Anima a tus amigos y familiares a donar sus #GotasDeAyuda! Dona y reg??strate en la p?!g para que te lleves tu medalla https://t.co/cctEUv0gls,9,2016-05-06 00:10:13 +0000
13619,6,Ya son m?!s de 30 a??os ayudando a los ni??os con c?!ncer ?!Necesitamos que nos ayudes! ??NETE a la campa??a #GotasDeAyuda https://t.co/IG51MojbKX,2,2016-05-05 22:05:34 +0000
13620,6,?!Gracias por apoyarnos!#Repost @vgoncalvesg with @repostapp?????????Vamos a unirnos todos a e??? https://t.co/LLxdhsDpKk https://t.co/aaljZ1zJsq,3,2016-05-05 20:10:34 +0000
13621,6,RT @unicasaoficial: Apoyamos la campa??a #GotasDeAyuda ?!Dona! en https://t.co/86E5qEyMV4 https://t.co/qRaaW8T9l6,1,2016-05-05 19:44:14 +0000
13622,6,"En el a??o 2015, #GotasdeAyuda permiti?? cubrir 790 ex?!menes especiales y medicamentos para diagn??stico y control de 400 ni??os con c?!ncer",0,2016-05-05 14:35:10 +0000
