id,user_id,text,retweet_count,posted_at,cluster
10130,14,RT @daniguerrero22: Se solicita Celebrex (Celecoxib) para Rub-?__ Quero. Tel: 04160324962 @Donatumed @sebuscasedona @PublServ @SMPharmaVe @spv-?_-?__,14,2017-01-27 03:59:07 +0000,2
10133,14,RT @GabyCrista21: @Donatumed Solicit con car-?_-?_cter d urgencia enoparin o clexane de 40mg para poder culminar mi embarazo 04264715450. 042475-?_-?__,8,2017-01-27 03:56:02 +0000,2
10135,14,RT @noguerant: Tagretol200mg o Epamin? Alguien sabe? Mil Gr-?_-?__-?_-?_cias! @SOSDonaciones @Necesidades_ @AyudaMedicinasV @Donatumed @DonaMed_VE,14,2017-01-27 03:55:14 +0000,2
10140,14,RT @irisjgs: Necesito por favor para quimioterap epirrubicina 50mg @FundacionBADAN @AccionSolidaria @Fncancer @Abraza_LaVida @Donatumed @co-?_-?__,18,2017-01-24 20:50:03 +0000,2
10142,14,"RT @VirginLinares: V-?__a @Majomorr ""Queridos m-?__os, sigo en b?_squeda de Benutrex o Dodemina por si saben algo. Mil gracias es para mi mam-?_-?_"". R-?_-?__",111,2017-01-22 13:42:48 +0000,2
10165,14,"RT @Enriquemeister9: @Donatumed Saludos!, dispondr-?_-?_n de alguno de estos medicamentos: ""Leucovorina 100mg/amp -15mg/tab, Metotrexato 1gr/amp-?_-?__",4,2017-01-20 20:14:25 +0000,2
10186,14,disponible #ALDACTAZIDA @fundafarmacia https://t.co/80FRwV46rr,4,2017-01-19 19:10:45 +0000,2
10197,14,RT @DonaMed_VE: #Margarita. Se requiere con urgencia TAMSULOSINA para el Sr. @MarioEnriqueRe8. Si tienes para vender o donar por favor cont-?_-?__,55,2017-01-19 18:32:16 +0000,2
10236,14,RT @paraseguirte: @Donatumed para paciente oncologico en #Valera se requiere oxaliplatino 100 y 50mg,4,2017-01-03 16:21:46 +0000,2
10301,14,RT @yennilgeronimo: @Donatumed necesito URGENTE para paciente con Arritmia ampolla o tableta de trangorex o Amiodarona https://t.co/DF5ZmOV-?_-?__,5,2016-12-13 14:08:02 +0000,2
10318,14,"RT @vanessagarciapi: @Donatumed Buenas tardes clexane de 20 mg o 40 mg en ampolla inyectable, urgente, gracias, donado o vendido #serviciop-?_-?__",7,2016-12-12 18:26:44 +0000,2
10364,14,RT @2001OnLine: #ServicioP?_blico Paciente que lucha contra una bacteria  necesita con urgencia Vancomicina de 1g o 500mg. Llamar a 04142656-?_-?__,89,2016-12-02 12:39:57 +0000,2
10515,14,RT @Donatumed: Buenas tardes @farma_StaMonica disponen de FENOBARBITAL AMPOLLAS para bebe de 7a??os #Valencia  ??? Un cordial saludo  @Juany-?_-?__,15,2016-11-21 20:11:02 +0000,2
10539,14,RT @RonParaguan: @Donatumed necesito con urgencia Etaconil. Gracias.,2,2016-11-17 04:27:21 +0000,2
10588,14,RT @daniguerrero22: Se solicitan 2 ampollas de Invanz 1gr para Santiago Torres en Maracaibo. Tel: 04166621917 @FundacionVSL @Donatumed @SAn-?_-?__,8,2016-11-14 18:22:18 +0000,2
12489,7,RT @ArelysKalala18: @FundacionFamac mi hija y otros ninos sufre hscps necesita con urgencia hidrocortisona 20mg y fludrocortisona 0.1 mg ay-?_-?__,1,2015-09-10 23:35:47 +0000,2
13311,6,RT @beadrian: Fabiana Vargas podr-?__a no recibir su quimioterapia. Necesita Neupogen. Tlf de su madre04263491083 https://t.co/DskbiVwo1q,20,2016-06-10 01:07:00 +0000,2
13406,6,"Requerimos #URGENTE Enterogermina, Florestor, Liolactil e Hidrosec. Contacto Jacky Medina 0412-9226203",3,2016-05-29 16:35:07 +0000,2
14454,16,"RT @miryamp30: @SAnticancerosa Buen d-?__a. Para quimio estamos buscando: Oxaliplatino, Irinotecan, Recormon y Onicit. Tendr-?_-?_n disponible algu-?_-?__",8,2017-03-02 15:19:55 +0000,2
14494,16,RT @CMLT40: @SAnticancerosa  RT Necesito Carboplatino 450 mg (10mg/ml) soluci-?__n inyectable vial 45 ml dosis unica. para paciente con cancer-?_-?__,6,2017-02-22 17:45:15 +0000,2
14495,16,"RT @paraseguirte: @SAnticancerosa Buen dia. Busco epirubicina 2amp 50mg, cardioxane 1 amp 500mg oxaliplatino 100mg y 50mg. Tienen alguno?",3,2017-02-22 17:44:38 +0000,2
14502,16,"RT @noraida_17: @SAnticancerosa NECESITAMOS 4 AMPOLLAS DOCETAXEL  80MG.... 0412-1984435 PARA COMPLETAR DOSIS DE QUIMIOTERAPIA, VALENCIA CAR-?_-?__",5,2017-02-22 15:35:11 +0000,2
14506,16,RT @SANDRALEVIN76: @DonaMed_VE @SAnticancerosa buenos d-?__as estoy necesitando ETACONIL 250mgs. composicion original FLUTAMIDA. soy de Puerto-?_-?__,6,2017-02-22 15:34:56 +0000,2
14512,16,RT @catalinacaroli: @SAnticancerosa  -?_-?_Buenas tardes! -?_-?_Tendr-?_-?_n  zoladex 10.8 mg?-?_-?_Gracias!,1,2017-02-17 16:51:15 +0000,2
14536,16,Servicio publico que se necesita urgenremente  GEMCITABINA 4FA 1 GR.,3,2017-02-09 15:56:19 +0000,2
14647,16,#serviciopublico se necesita con urgencia los medicamentos Lercadipina o zanidic. Blopres Plus.,0,2017-02-03 18:56:21 +0000,2
14669,16,RT @dianaquinterot: @SAnticancerosa Bnas noches Se necesita con Urgencia VESANOID 10 mg. Agradecemos toda la informaci-?__n para poder adquiri-?_-?__,2,2017-01-21 13:56:17 +0000,2
14683,16,RT @AndreaAlfonzo1: @SAnticancerosa  Buenas tardes por favor sabran donde puedo conseguir Flutamida de 250 mg para un paciente con c-?_-?_ncer d-?_-?__,2,2017-01-19 18:56:31 +0000,2
14696,16,RT @nmontilla10: @SAnticancerosa #ServicioP?_blico requiero con urgencia el medicamento Zomasina comunicar al 04141719910,1,2017-01-19 18:54:33 +0000,2
14707,16,"RT @jocerfranquiz: @SAnticancerosa Buenos d-?__as, estoy buscando urgente Etaconil (Flutamida) de 250mg para mi pap-?_-?_. Agradezco much-?__simo cual-?_-?__",3,2017-01-19 18:53:39 +0000,2
14713,16,Un bebe de 2 a??os de edad  padece de c-?_-?_ncer necesita un medicamento:  carboplatino 450mg. N?_mero de contacto  04244636611 Mary Hernandez,16,2017-01-19 14:14:55 +0000,2
14748,16,RT @daniguerrero22: Se solicita albumina humana para Camila en Maracaibo. Tel: 04267611720 @FundacionVSL @FundacionSVida @Fncancer @SAntica-?_-?__,2,2016-12-20 19:22:58 +0000,2
14753,16,RT @CarlosGarciaOf: Se requiere #Leucovorina para paciente con Cancer cualquier informacion al  0412-1920207 @santicancerosa,2,2016-12-20 19:22:46 +0000,2
14754,16,RT @daniguerrero22: Se solicita Mesna ampollas 400 mg para Jaime en Maracaibo. Tel: 04141727034 @SOSmedicina @SAnticancerosa @LocatelVzla_A-?_-?__,8,2016-12-20 14:51:49 +0000,2
14755,16,"Para paciente hospitalizado se solicita MODERAN O LACTULOSA, por favor es URGENTE. YULIMAR MENDOZA. 04166125648",10,2016-12-16 15:32:47 +0000,2
14785,16,RT @lucyvalle1: @FundacionBADAN  se necesita para tratamiento de quimioterapia ERBITUX cetuximab @SAnticancerosa AYUDA,4,2016-12-14 18:57:10 +0000,2
14821,16,RT @roxy90: @SAnticancerosa tendran por favor- Lapatinib tabletas 250Mg (180MG) Capecitabina Xeloda-?_ tabletas 500 mg -Herceptin 440MG URGEN-?_-?__,2,2016-12-08 17:01:13 +0000,2
14854,16,RT @daniguerrero22: Se solicita Rituximab de 500 mg para Wildri Vilchez en Maracaibo. Tel: 04260616740/04146000588 @SAnticancerosa,6,2016-11-30 17:25:39 +0000,2
14855,16,RT @daniguerrero22: Se solicita Rasburicase y Aldactone de 25 -?__ 100 mg para Samuel en Zulia. Tel: 04146256239 @FundacionBADAN @SAnticancero-?_-?__,4,2016-11-30 17:25:39 +0000,2
14870,16,Servicio Publico Se solicita con car-?_-?_cter de urgencia los siguientes medicamentos:Teicoplanina de 400mg 13... https://t.co/7hFUkSWfSh,4,2016-11-28 18:08:46 +0000,2
14872,16,"Se necesita con car-?_-?_cter de urgencia el siguiente medicamento Vancomicina en ampollas 1gr EV,  villalta@cesma.usb.ve",3,2016-11-24 22:20:07 +0000,2
14917,16,"RT @Gabymv24: Se necesita urgente Doxetacel 80mg o 2 ampollas 20mg para paciente oncol-?__gico, 2meses que no conseguimos en el seguro social-?_-?__",6,2016-11-14 17:59:36 +0000,2
14920,16,RT @rolandojh: @SAnticancerosa @SenosAyuda Para paciente con C-?_-?_ncer de mama se requiere 120 mg de docetaxel. inf. 0424-5291838 #ServicioPub-?_-?__,4,2016-11-14 18:01:23 +0000,2
14924,16,RT @daniguerrero22: Se solicita Docetaxel para Mariangel Mendoza en Caracas. Tel: 04142019994 y 04141013240 @Farmacia_SAAS @Farmaplus_ve @S-?_-?__,2,2016-11-14 17:59:03 +0000,2
15128,16,RT @reindiaz: @SAnticancerosa por favor indicar disponibilidad de Folinato de Calcio de 50mg (16 amp) o 100mg (8 amp),2,2016-09-06 19:53:39 +0000,2
15372,22,RT @rosavisney: @NicolasMaduro @DPresidencia @ViceVenezuela @SOSmedicina por favor pa mi mam-?_-?_ me urge recomor y hidroproyectina https://t.c-?_-?__,2,2017-03-16 12:37:27 +0000,2
15373,22,RT @Nazaa2911: @SOSmedicina necesito Enalapril con urgencia,3,2017-03-16 12:37:11 +0000,2
15375,22,"RT @yaliguerrerod: Buenos d-?__as @sebuscasedona @SOSmedicina @SERVIFARMACIAS @ necesito PREDNISOLONA pedi-?_-?_trico,d-?__nde puedo conseguirlo?",3,2017-03-16 12:36:57 +0000,2
15377,22,RT @luciamorenoa: @sebuscasedona @infomedisalud @avepsovenezuela @codevida @SOSmedicina busco con urgencia pregabalina de 75 mg (M??rida),3,2017-03-15 12:37:05 +0000,2
15378,22,RT @giosermar: @SOSmedicina Urge metronidazol d 500 mgrs. para paciente recluido en la UCI del hospital central San Felipe Contacto 0414 35-?_-?__,2,2017-03-15 12:37:01 +0000,2
15382,22,RT @trafficLARA: via @anitadiaz03:   1 caja de Glagornil (glucofage) de 50 tabletas por 2 cajas de #dixi35 o #galby #barquisimeto https://t-?_-?__,8,2017-03-14 10:23:31 +0000,2
15391,22,RT @vanme_: bebe de 2 a??os padece de c-?_-?_ncer necesita:  carboplatino 450mg. N?_mero de contacto  04244636611 Mary Hernandez @SOSmedicina @Pub-?_-?__,3,2017-03-14 10:09:07 +0000,2
15392,22,RT @ValeriaL1803: Miflonide 200mg cap inhalaci-?__n Onbrize150mg cap inhalar URGENTE!la victoria pac Con EPOC @SOSmedicina @AyudaMedicinasV @f-?_-?__,3,2017-03-14 10:09:01 +0000,2
15403,22,RT @liz_ferreirag: Con urgencia Ursobilane de 300mg. Por favor quien  tenga informaci-?__n @Donatumed @DonaMed_VE @sebuscasedona @SOSmedicina-?_-?__,11,2017-03-12 13:48:18 +0000,2
15412,22,"RT @mecha28615509: @SOSmedicina URGTE ,SULTAMICILINA DE 750mg.CIPROFLOXACINA DE 500mg.O CEFADROXILO 500mg. PREGABALINA,NEURIXA O PEGYT 0416-?_-?__",5,2017-03-12 13:47:11 +0000,2
15414,22,RT @liendo2412: @SOSmedicina Buenas noches queria saber donde puedo conseguir azatioprina.  Soy de Los teques,1,2017-03-12 13:46:58 +0000,2
15423,22,RT @logiflo: @SOSmedicina necesito metronidazol 500mg valencia,3,2017-03-11 01:06:09 +0000,2
15427,22,RT @QuimioterapiaO: Disponible #Cisplatino 50mg tratamiento para Quimioterapia nuestros n?_meros de contacto ver imagen https://t.co/h6fsgnd-?_-?__,39,2017-03-10 11:43:01 +0000,2
15437,22,RT @alamoluna89: @Carmencita002 SOLICITA MUY URGENTE TEGRETOL #CARIPE MONAGAS. @sebuscasedona @MedicinasVen @fundatiacruz @Oropeza_Mari @SO-?_-?__,16,2017-03-08 23:13:02 +0000,2
15449,22,RT @fasiva03: @FUNDACIONIANAN @DonaMed_VE @Donatumed @fundatiacruz @ACLAVE @medicinasmix @SOSmedicina necesito urgente BISOPROLOL FUMARATO-?_-?__,9,2017-03-08 00:29:44 +0000,2
15466,22,"RT @mecha28615509: @SOSmedicina NECESITAMOS URGENTE DIFENILHIDANTOINA SODICA, SOMAZINA Y EPAMIN 100mg.. 04167300335  X FAVOR RETUITEA",4,2017-03-05 00:27:51 +0000,2
15467,22,RT @carolinadvrojas: @SOSmedicina se necesita Trangorex o Amiodarona de 200 mg para paciente cardiaco. Avisen al 04248265279 Barcelona,10,2017-03-05 00:28:06 +0000,2
15475,22,"RT @Escalona_Aj: @SOSmedicina quien me puede ayudar para saber donde conseguir trangoret 200mg y captopril, se lo agradezco es de urgencia-?_-?__",4,2017-03-03 21:55:06 +0000,2
15480,22,"RT @lgarias1: @SOSmedicina Hola, estoy buscando Airon 4mg, Montelukast o Desler M 4mg. Inhalador: Seretide, Vannair o Flutixair. Anzoategui-?_-?__",5,2017-03-03 02:30:56 +0000,2
15483,22,"RT @tellysca: @SOSmedicina buenas tardes-?_-?_ necesito encontrar celestone soluspan y linfoderm, es para edema postoperatorio, gracias. turmero.",6,2017-03-03 02:30:23 +0000,2
15488,22,RT @Blackflac: @SOSmedicina necesito: tegretol 200 mg y lecardipina 20 mg en punto fijo falcon,2,2017-03-03 02:29:43 +0000,2
15489,22,RT @ccslover: Por favor se busca AMIODARONA de 200mg en Caracas. Informac-?__n se agradece mucho. Gracias @sebuscasedona @PublServ @spvzla @SO-?_-?__,5,2017-03-03 02:30:51 +0000,2
15490,22,RT @wilmerprogreso: se necesita con #Urgencia Geslutin o Dusphaton de 200mg @trafficLARA @SOSmedicina @SOSDonaciones @LocatelVzla inf al 04-?_-?__,2,2017-03-03 02:30:38 +0000,2
15493,13,RT @Carolalfonzo: @SOSmedicina saludos necesito para mi pap-?_-?_ novomix30 0 humalog25,5,2017-03-03 02:29:33 +0000,2
15495,22,RT @quinchoa9: URGENTE CARBOPLATINO DE 450MG 150 Y 50MG SOY DE GUACARA @SOSmedicina @Necesidades_    @Senosalud @DonaMed_VE @SAnticancerosa,18,2017-03-03 02:29:23 +0000,2
15508,22,RT @mbetancourtf: @SOSmedicina buenos d-?__as se requiere: Normix 200mg Colypan 300mg Gletop 20mg #Ccs,5,2017-03-01 20:26:34 +0000,2
15513,22,RT @axejogonzalez: @SOSmedicina Buscamos valcote-valpron ER comp 500 mg-caja x 30 .  Quien sepa donde encontrarlo le agradecere.San Felipe-?_-?__,2,2017-03-01 20:26:21 +0000,2
15514,22,"RT @fundatiacruz: La amiga @kfarfan1978 esta a la busqueda de Valpron, si saben donde ubicar esto, avisar urgenteRT",59,2017-03-01 02:39:34 +0000,2
15515,22,"RT @gert211989: @SOSmedicina buenas tardes se necesita clexane o enoparin,  muchas gracias",5,2017-03-01 02:37:31 +0000,2
15518,22,"RT @RengifoTijeras: @Donatumed @trafficARAGUA @SOSmedicina Buenas noches, si alguien sabe donde se puede conseguir VALACICLOVIR por favor i-?_-?__",6,2017-03-01 02:37:12 +0000,2
15520,22,RT @GiraRondon: @SOSmedicina buenas tardes mi hija con lupus requiere Enoxaparina 40 MG hospitalizada cl-?__nico universitario gracias 0414318-?_-?__,3,2017-03-01 20:25:43 +0000,2
15525,22,"RT @WilmerPachecoG: @fundatiacruz  @FundacionBADAN Necesito tegretol de 400mg o 200mg, les agradezco su atenci-?__n.",20,2017-02-28 14:16:38 +0000,2
15526,22,"RT @LZD28: Por favor, se necesita:Metrodinazol en ampollas (500ml)Pantoprazol 40mg-?_-?_URGENTE!Llamar al 0412-4012895.@fundatiacruz .@N24_-?_-?__",29,2017-02-28 14:17:17 +0000,2
15532,22,RT @Nancycvzla: @fundatiacruz @farmatodo en busca de keppra de 500 o de 1000 Mg para tratamiento de mi ni??o. Maracay,78,2017-02-28 14:16:26 +0000,2
15549,22,RT @MyInfo66299824: @DONANDOTRATAMI @AyudaMedicinasV @AyudameVecino @AyudameVzla @SOSmedicina urgente c nececita Optivo 40 mgrs o Nivolumab-?_-?__,1,2017-02-27 18:42:01 +0000,2
15552,22,"RT @ServicioPubliVE: V-?__a @Venezuelienne09 Para paciente,San Felipe, Yaracuy. SE SOLICITA TRIMEBUTINA COLYPAN tabletas. Cualquier presentaci-?_-?__",6,2017-02-27 18:46:26 +0000,2
15556,22,RT @ileanarv: Se necesita urgente LEFLOX de 750 mgs paciente en el llanito. Gracias. @SOSmedicina @AyudaSOSVzla @CaraotaDigital .,8,2017-02-27 18:41:28 +0000,2
15557,22,RT @birmaniagonzal1: @SOSmedicina buenos dias necesito con urgencia somazina en ampollas de 1000 mg,5,2017-02-27 18:41:33 +0000,2
15558,22,RT @HernndezYajaira: @SOSmedicina Por favor necesitamos para mi hermana: Vinorelbine 3 Amp. 50 mg. Pertuzumab 3 Amp. 420 mg. Caracas. Tenem-?_-?__,11,2017-02-27 16:31:47 +0000,2
15562,22,RT @MARACAYACTIVA: via @yeniRamoni: necesito Minigynon BD y Glucofaje cambio por Captopril tengo 2 cajas  @SOSmedicina @BuscandoMedicin htt-?_-?__,8,2017-02-26 15:35:28 +0000,2
15568,22,RT @Grecia2712: @DonaMed_VE BUSCO en COJEDES CARBOPLATINO DE 450 MG dos ampollas para mi prima. 04248286677,36,2017-02-24 23:27:16 +0000,2
15569,22,"RT @turmerena62: Con #urgencia Biotalol,  Ridal, Quetiapina y Omeprazol para paciente geronte. @sebuscasedona @SOSmedicina @medicinas @Busc-?_-?__",5,2017-02-26 15:19:18 +0000,2
15571,22,RT @ServicioPubliVE: V-?__a @Grecia2712  necesito urgente carboplatino 02 amp de 450mg agradezco quien pueda ayudar 04248286677 para quimio,9,2017-02-24 23:28:59 +0000,2
15576,22,RT @JhonnyAmaya10: @SOSmedicina por favor requerimos para paciente con C-?_-?_ncer Mitocin C para quimioterapias  Jhonny Amaya 04149768744  Bari-?_-?__,4,2017-02-24 23:26:16 +0000,2
15578,22,RT @Grecia2712: @DONANDOTRATAMI @AyudaMedicinasV @AyudameVecino @AyudameVzla  @Necesidades_ @SOSmedicina SE BUSCA CARBOPLATINO 450 MG EN CO-?_-?__,9,2017-02-24 23:26:06 +0000,2
15581,22,#Sosbarquisimeto se requiere Ridal 2mg con urgencia favor informaci-?__n a @dicxon1973,4,2017-02-24 20:27:37 +0000,2
15587,22,RT @rosajimenez303: Alguien sabe donde puedo conseguir TYGACIL ampolla de 50 mg. Se necesita con car-?_-?_cter de URGENCIA @fundatiacruz @Totu-?_-?__,20,2017-02-23 15:21:29 +0000,2
15590,22,RT @andreina_74: @NotiPromar solicito con car-?_-?_cter de urgencia  Carbamazepita 200mg para cualquier informaci-?__n por favor comunicarlo 0414/3-?_-?__,10,2017-02-23 15:20:50 +0000,2
15592,22,RT @ServicioPubliVE: V-?__a @Jhoiqueen  busco Tazopril ampollas de 4.5 para mi primo. Cualquier informaci-?__n es v-?_-?_lida. Gracias a todos!-?_-?__ https-?_-?__,9,2017-02-23 15:19:58 +0000,2
15593,22,RT @UnaTalMily_10: @fundatiacruz  Buenos D-?__as!Necesito para mi padre con car-?_-?_cter de urgencia #Ziac para la tensi-?__n o #Xilon.Gracias X cual-?_-?__,9,2017-02-23 15:19:27 +0000,2
15595,22,"RT @aracelisgp2512: @fundatiacruz #URGENTE Paciente 3ra edad necesita Clopidrogel,Daflon o casta??a de india,Exorge(valsartan 80 con amlodip-?_-?__",14,2017-02-23 15:19:22 +0000,2
15597,22,"RT @anariverap1976: @DonaMed_VE buenos d-?__as, tengo a mi hermana con leucemia y necesita LEUCOVORINA AMP  para seguir con el tratamiento, gr-?_-?__",25,2017-02-23 15:18:51 +0000,2
15608,22,"RT @EVargasF: Buenos d-?__as, se requieren los siguientes medicamentos: Ziac, Xylon, Bisoprolol o Corentel H 2,5 - 6,25 mg @ServicioPubliVE @s-?_-?__",5,2017-02-23 14:32:33 +0000,2
15613,22,"RT @RobPrez18: @SOSmedicina NECESITO CLEXANE AMP 20, 40, 80 MG. CARACAS. 04120159881",4,2017-02-23 00:42:39 +0000,2
15615,22,RT @Pablo_Escalona1: Necesito el siguiente medicamento Cisplatino 50 gr 4 amp Cisplatino 10 gr 8 amp de antemano si alguien lo tiene o d-?__nd-?_-?__,2,2017-02-22 15:57:27 +0000,2
15617,22,RT @heliannys23: Necesito Hola solumedrol de un 1 g o de 500 g urgente si saben donde lo haya #DonaTusMedicamentos @fundatiacruz @SOSmedici-?_-?__,10,2017-02-22 15:55:46 +0000,2
15621,22,RT @mariapeniche23: @QuimioterapiaO @VE_medicamentos @SOSmedicina Necesito Carboplatino de 450mg o 2 de 150mg para mi mam-?_-?_ con TU de canal-?_-?__,3,2017-02-22 12:30:10 +0000,2
15627,22,RT @mechillida: @DonaMed_VE @fundatiacruz  Se necesita con urgencia Rytmonorm o Incord (propafenona) tab 150 mg antiarritmico insustituible-?_-?__,30,2017-02-21 20:50:06 +0000,2
15628,22,RT @juanlorenzodona: #Buscamos Amiodarona (Trangorex) para sra. de la 3era. Edad en #Caracas @fundatiacruz @fundacolibrive @FundaDistoniaVe-?_-?__,18,2017-02-21 20:51:09 +0000,2
15638,22,RT @Maria_ale9: @SOSmedicina se solicita lamictal de 50 o 100mg. Ciudad caracas. Contacto 04128163403 gracias.,8,2017-02-21 20:30:56 +0000,2
15639,22,"RT @yabandralorca: Paciente EIi en terapia intensiva requiere heparina s-?__dica. @avepeii, @fundatiacruz, @AccionSolidaria, @ServicioPubliVE-?_-?__",16,2017-02-21 13:25:02 +0000,2
15641,22,RT @Sirjose: @DonaMed_VE Busco Vizerul en suspensi-?__n en Guatire para tratamiento urgente en ni??a de 3 a??os,27,2017-02-21 02:05:45 +0000,2
15643,22,Se requiere Leocardipina de 10 mgs le agradezco para controlar la tensi-?__n. @mariosoto100,22,2017-02-21 01:57:25 +0000,2
15644,22,RT @adrispos1: @SOSmedicina buenas tardes estoy buscando urgentemente memantina y exelon parches para una persona de 88 a??os . gracias por-?_-?__,7,2017-02-21 01:55:39 +0000,2
15648,22,RT @Cheryl_Puente: @SOSmedicina busco urgente QUETIAPINA de cualquier mg. Es vital para mi salud. En cualquier parte del pais,1,2017-02-20 18:10:00 +0000,2
15653,22,RT @CaimanpepeJ: @SOSmedicina Necesito con urgencia somazina de 500 mg en cualquier marca que traiga citicolina inf 04167570601  0414513491-?_-?__,3,2017-02-20 18:09:15 +0000,2
15655,22,RT @lsolorzanoq: @enviamedvzla @DonaMed_VE @mazaro1980 @spvzla @gianniamador @SOSmedicina Buenas tardes necesito urgente dilantin o epamin-?_-?__,3,2017-02-20 18:09:29 +0000,2
15658,22,RT @OROMEROM27: @SOSmedicina @Donatumed @AyudaMedicinasV @joseolivaresm Necesito cisplatino ampolla 50mg gemzar 1g megace suspencion Gracia-?_-?__,4,2017-02-20 18:09:08 +0000,2
15662,22,"RT @yarianaml: @SOSmedicina se requiere doxorubicina de 50 mg para paciente con cancer de seno en caracas, tel??fono 04242346660, ymleml@gma-?_-?__",8,2017-02-20 18:08:36 +0000,2
15666,22,RT @alamoluna89: PARA PACIENTE CON CANCER SE SOLICITA #URGENTE TEMODAL (TEMOZOLOMIDA ) @FundacionBADAN @fundatiacruz @sebuscasedona CONTACT-?_-?__,31,2017-02-19 00:30:17 +0000,2
15668,22,"RT @motilona: #ServicioP?_blico. Me ayudan con un RT? Busco urgente -?_-?_cido f-?__lico en ampollas, en Anzo-?_-?_tegui. Gracias de antemano",40,2017-02-19 00:20:51 +0000,2
15672,22,"RT @marfil2010: @DonaMed_VE SOS mi hermano tiene la hemoglobina en 5. URGE eriproyectina en ampolla de 4000 mg. CARACAS O BARQUISIMETO, 042-?_-?__",28,2017-02-18 14:10:37 +0000,2
15691,22,RT @LiliamAtamaica: Busco con urgencua fulgram pedi-?_-?_trico o amoxicilina @fundatiacruz,34,2017-02-17 01:55:41 +0000,2
15693,22,RT @cemary1410: @SOSmedicina Buenas noches necesito ubicar con urgencia somazina y vancomicina en ampollas para un abuelito,7,2017-02-17 00:42:03 +0000,2
15699,22,RT @wildevale: Se busca urgente @SOSmedicina @fundafarmacia @FundacionBADAN @DonaMed_VE  @sebuscasedona 1- Doxorrubicina. 50.  x  22- Doc-?_-?__,11,2017-02-17 00:41:23 +0000,2
15700,22,"RT @MargeLeonett: @SOSmedicina Por favor alguien me pueda ayudar con estos medicamentos: Enbrel, Metotrexato y Prednisona.Gracias.041252605-?_-?__",6,2017-02-17 00:41:17 +0000,2
15705,22,RT @wilmerprogreso: @SOSmedicina @LocatelVzla @trafficLARA @Donatumed nesecito cn urgecia vitamina k prsona con mucho drrame inf al 0426252-?_-?__,7,2017-02-15 17:00:44 +0000,2
15713,22,"RT @Alejandra_179: @LuisChataing @DonaMed_VE   car-?_-?_cter de urgencia para mi Hermano que esta muy mal quetiapina de 25 mg, exelon parches 10-?_-?__",37,2017-02-14 01:30:15 +0000,2
15714,22,"RT @neryare12: @DonaMed_VE hola me urgen ganciclovir en ampolla de 500mg en caracas, es para hospitalizar ha mi bebe urgente me urgen, 0414-?_-?__",49,2017-02-14 01:28:15 +0000,2
15718,22,RT @stncarlos: Se solicitan estas medicinas. Antibi-?__ticos:Ciprofloxacina de  500mg y Metronidazol de 500mg Losartan o Adalat Oros de 60mg I-?_-?__,41,2017-02-14 01:21:30 +0000,2
15722,22,RT @hery6156: @fundatiacruz busco para mi suegra zovanta o pantoprazol de 20 mg o 40 mg por el 04141355803,20,2017-02-14 01:20:25 +0000,2
15723,22,RT @BELKYS1910: @SOSmedicina Buenas tardes requiero Eritropoyetina y Complejo B para uso endovenoso! Enfwrmo Renal. Gracias!,5,2017-02-13 20:44:53 +0000,2
15727,22,RT @eugme: @SOSmedicina buscar eutebrol  o ebixa 20 mg,2,2017-02-13 20:44:49 +0000,2
15730,22,RT @lupemagdalena: @buscatumedicina Se necesita VALCOTE ER de 500mg para mi hermano. Toma 3 cajas mens. Caracas 04142553198/ 04268218683 Sr-?_-?__,8,2017-02-13 15:08:09 +0000,2
15732,22,RT @gdelpiani: @AyudaSOSVzla Se busca Clindamicina Pastillas 300mg -?__ 600mg soy de caracas @RUSROMERO53,13,2017-02-13 15:07:49 +0000,2
15734,22,"RT @buscatumedicina: V-?__a: @iracabello Yo estoy en la b?_squeda con urgencia de Quetiapina, ebixa y Akineton. Gracias #serviciopublico",11,2017-02-13 15:08:18 +0000,2
15735,22,RT @kichilauris: @buscatumedicina Buen dia. Busco Eutyrox de 25 50 100 150mcg. Ayuda...,10,2017-02-13 15:08:14 +0000,2
15742,22,"RT @alamoluna89: SE SOLICITA URGENTE XARELTO 10 o, 20mg PRADAXA 110mg CONCOR 10mg CONTACTO (@CandyV3) @sebuscasedona @MedicinasVen @SOSmedi-?_-?__",3,2017-02-13 11:49:41 +0000,2
15754,22,RT @IrisChacon20: @SOSmedicina requiero con urgencia olanzapina de 5mg..Tel??fono de contacto 04162096652 Aragua,4,2017-02-12 15:58:05 +0000,2
15759,22,RT @daniguerrero22: Se solicita Asparaginasa para Luis Zambrano en Maracaibo. Tel: 04149951632 @stefanelli_anna @SMPharmaVe @publiservicio-?_-?__,12,2017-02-12 02:55:08 +0000,2
15761,22,RT @ServicioPubliVE: V-?__a @MUSICAOCULTA  Requiero en #barquisimeto Fenobarbital /Gardenal Tab50 o 100mg /Trileptal 300 o 600mg. Agradezco In-?_-?__,16,2017-02-12 01:25:29 +0000,2
15776,22,RT @RamonPalmaRios: @buscatumedicina Necesito Fenobarbital 100mg. Favor escribir a jrpalmarios@hotmail.com,19,2017-02-12 01:17:38 +0000,2
15777,22,"RT @whatsupvero: @farma_sagrado @farmaciafarmoi @farmaciamedanos @FarmaciaVenus @fundatiacruz @SEFARoficial SE NECESIT FULGRAN,BENZETACIL 1-?_-?__",31,2017-02-12 01:17:03 +0000,2
