id,user_id,cluster,text,retweet_count,posted_at
8113,8,0,"YENNY CARDENAS  CI 12199216  DIAGNOSTICO CARCINOMA  DUCTUAL INVASOR GRADO  II/III Y NECESITA  6 FILTROS DE  0,22.-?_-?__ https://t.co/dcYkEEHBdt",1,2016-10-15 00:25:41 +0000
8115,8,0,ATENCI-?_-?_N! #ServicioPublico para nuestros guerreros  donemosvidaamayra y el padre de-?_-?__ https://t.co/IWFBxC2H3y,1,2016-10-16 11:28:38 +0000
8132,8,0,Se requiere con urgencia #Dona #AyudanosAAyudar #FundacionDonamosVida #vida https://t.co/Tv0IWsYGmk,0,2016-10-05 15:22:31 +0000
8134,8,0,Se requiere con urgencia para paciente con c-?_-?_ncer.  @donamosvida @DonaMed_VE https://t.co/NNNf2yeHJh,16,2016-10-05 15:21:16 +0000
8142,8,0,#Donamosvida #Efectiva #Efectiva #carvedilol a la sra Hilda Ochoa Hurtado en-?_-?__ https://t.co/ebNg7Hp3Y0,0,2016-10-05 01:16:49 +0000
8150,8,0,Johana Montes 6a??os de edad paciente de sindrome Nefrotico cortico resistente necesita con-?_-?__ https://t.co/h65Wfyu0a0,0,2016-10-04 16:40:05 +0000
8154,8,0,"#URGENTE #ServicioPublico paciente con c-?_-?_ncer,infecci-?__n neucopenia aguda #ayuda inf 04142114733 @FUNDACIONIANAN-?_-?__ https://t.co/FaoBrFBudR",29,2016-10-03 22:24:16 +0000
8157,8,0,ATENCI-?_-?_N #ServicioPublico#Repost @DiegoDiosyTu with repostapp-?_-?_??-?_??-?_-?_Buenas tardes amigos!-?_-?__ https://t.co/6aUI1Lk7OB,0,2016-09-29 18:23:38 +0000
8175,8,0,MEGA OPERATIVO DE DONACI-?_-?_N #Barinas #Venezuela #Dona #Colabora #Unete #FundacionDonamosVida #DonatuMedicamento https://t.co/jJCTcyKtwJ,5,2016-09-05 15:47:05 +0000
8179,8,0,#operativo #Barinas #Venezuela #Dona #Colabora #Unete #FundacionDonamosVida #DonatuMedicamento JUNTOS PODEMOS https://t.co/PGGWTNAAaa,0,2016-08-29 20:36:23 +0000
8182,8,0,RT @ExclusivaEnWeb: #CIUDAD Este s-?_-?_bado Fundaci-?__n @DonamosVida_  tendr-?_-?_ bazar social en el Cima #Barinas  https://t.co/C944FxfrxA @Franciak-?_-?__,3,2016-08-17 07:48:06 +0000
8189,8,0,#ServicioPublico se #Dona #Colabora #Unete #FundacionDonamosVida #DonatuMedicamento https://t.co/9u1W65vGFC,1,2016-08-10 15:18:38 +0000
8195,8,0,RT @sabina_1941: @DonamosVida_ SOLICITO AYUDA   GRACIAS https://t.co/coBtuY9dMT,2,2016-08-05 19:47:23 +0000
8197,8,0,RT @Elbamargarita92: @donamed_ve @DonamosVida_ Via @huellasxlavida  -  _-?__-?_Servicio p?_blico_-?__-?_Se necesita para paciente de-?_-?__ https://t.co/KYNyuIK-?_-?__,1,2016-08-05 19:46:57 +0000
8211,8,0,Ayer!!! Y HOY TE ESPERAMOS!! #AyudanosAAyudar #FundacionDonamosVida #Barinas #Venezuela #Dona #Colabora #Unete https://t.co/sUpiDKh4T8,2,2016-07-30 14:48:04 +0000
8225,8,0,#ServicioPublico #Barinas #Venezuela #Dona #Colabora #Unete #FundacionDonamosVida https://t.co/QUQHoRhByE,1,2016-07-26 13:30:48 +0000
8227,8,0,Principio Activo: ?ÅCIDO URSODESOXICOLICO 300MG #ServicioPublico #ServicioSocial-?_-?__ https://t.co/2LOQiI5bNj,0,2016-07-26 12:04:02 +0000
8253,8,0,#ServicioPublico el ambulatorio de la cuatricentenaria medicamentos para la diabetes #Barinas  #FundacionDonamosVida https://t.co/QLKLzTfVB5,9,2016-07-20 16:36:34 +0000
8257,8,0,S-?_-?_bado #DiaDelNi??o #FundacionDonamosVida #Barinas #Venezuela #Dona #Unete https://t.co/twTcBK0HDo,0,2016-07-18 12:46:33 +0000
8268,8,0,RT @Franciakciq: Hoy! Junto a @DonamosVida_ #Barinas #Venezuela #Dona #Unete Que Bendici-?__n poder dar!!! https://t.co/RM44I3GZjI,2,2016-07-15 13:29:31 +0000
8273,8,0,#FundacionDonamosVida #Barinas #Venezuela #Dona #Unete info aqu-?__ https://t.co/0zbR4LfR9I,0,2016-07-15 03:28:31 +0000
8287,8,0,"Llevando el mensaje de la #FundacionDonamosVida en @holastereoFM ""AYUDANOS A AYUDAR"" SINTONIZA YA!!!",0,2016-07-11 20:24:12 +0000
8292,8,0,RT @ACLAVE: amiga @yasmaribello requiere angel viajero (un buen samaritano que lleve un med c-?_-?_ncer) para medicamento en cava Caracas - Pto-?_-?__,11,2016-07-11 16:26:35 +0000
8293,8,0,RT @oneradio105: Ayer con las representantes de @DonamosVida_ compartimos un excelente programa la_merienda105-?_-?__ https://t.co/xGMPCAr2NI,1,2016-07-10 16:41:02 +0000
8303,8,0,#ServicioSocial #AyudaHumanitaria #ServicioPublico #SeBusca #medicamentos #urgente #sosmedicinas @SeBuscaSeDona https://t.co/CbaemXQRBh,69,2016-07-06 02:16:14 +0000
8308,8,0,SE BUSCA!! LO SOLICITAB INFO AQUI. #DONA #BARINAS #VENEZUELA #FUNDACIONDONAMOSVIDA https://t.co/ymcMQXz6pY,1,2016-07-05 14:30:38 +0000
8312,8,0,#FundacionDonamosVida #Dona #Barinas #Venezuela #Dona #Unete #Dona https://t.co/RgbvS7KXg9,0,2016-07-05 13:06:44 +0000
8314,8,0,#FundacionDonamosVida #Dona #Barinas #Venezuela #Unete https://t.co/eBYg3MEje8,1,2016-07-05 13:07:09 +0000
8317,8,0,Disponible AQU?ç!!! RECIPE EN MANO Y COPIA DE CEDULA!! PARA DONAR!! DIFUNDE #Dona #Barinas #Venezuela https://t.co/sGi9cvhG0N,7,2016-07-05 13:03:20 +0000
8342,8,0,"Dios bendiga a esas manos que donan medicinas a otros que necesitan, en estos momentos hay venezolanos solidarios. #Barinas ?_nete!",0,2016-05-20 03:23:58 +0000
8344,8,0,RT @KaHsS: @DonamosVida_  Aloven  o salmutamon  son  para nebulizar La otra es  Dicinone o ciprocapron intravenosa  la presentaci-?__n  es en-?_-?__,1,2016-05-20 03:21:33 +0000
8373,8,0,RT @AnonClandestino: @caracasciega @vetehugo @trafficLARA @spvzla @PublServ @DonaMed_VE @DonamosVida_ @Donatumed @MedicinasVen @Oropeza_Mar-?_-?__,3,2016-05-17 13:16:49 +0000
8377,8,0,RT @AlbamariaVM: @SenosAyuda @DonamosVida_ @FLaPastillita https://t.co/ucHSCdDBLl,1,2016-05-17 13:16:28 +0000
8393,8,0,#Disponible para #Donar menos ek Captopril #Barinas https://t.co/77ADYY0y9B,14,2016-05-04 02:40:16 +0000
8400,8,0,RT @fundafarmacia: Somos una fundaci-?__n sin fines de lucro cuyo prop-?__sito es ofrecer medicamentos a precios accesibles para la comunidad htt-?_-?__,34,2016-05-04 02:39:13 +0000
8404,8,0,RT @DortaLinalyn: @DonamosVida_  https://t.co/MYE84olf78,1,2016-04-30 16:22:18 +0000
8428,8,0,#Medicamento disponible pa' #donar #Donamosvida #venezuela #barinas @trafficBARINAS #ServicioSocial #ServicioPublico https://t.co/KoPED0k3Lk,2,2016-04-13 00:11:51 +0000
8438,8,0,Medicamentos para donar #Barinas https://t.co/IFK7tN4PP6,0,2016-04-07 18:50:14 +0000
8446,8,0,#Medicamentos DISPONIBLE para #donar #Donamosvida #venezuela #barinas @trafficBARINAS @fundatiacruz @DonaMed_VE https://t.co/dyZ6VIHQAk,5,2016-04-06 22:54:37 +0000
8453,8,0,RT @TwiLois: @DonamosVida_ saludos  #Barinas por  favor le agradecer-?__a si me informan donde puedo localizar #medicamentos #salud https://t.-?_-?__,1,2016-04-06 00:42:29 +0000
8456,8,0,#urgente #ayuda Se necesita esta vacuna contra el #cancer #ServicioPublico @fundatiacruz @FundacionBADAN https://t.co/aQf30oi7bh,14,2016-04-05 23:51:30 +0000
8457,8,0,#urgente #ayuda Se necesita esta vacuna contra el #cancer #ServicioPublico @DonaMed_VE @FundacionSVida #Donamosvida https://t.co/bQyrrAVvXR,3,2016-04-05 23:49:24 +0000
8468,8,0,RT @FlaviaCeli: @DonaMed_VE URGENTE se solicita para pacientes en Hospital L. O de #Margarita https://t.co/OQHWy5XpEW,4,2016-04-05 10:12:21 +0000
8479,8,0,Ayudemos a esta compa??era de lucha que necesita estos #medicamentos #barinas #venezuela #Donamosvida #DonaMedicinas https://t.co/NdMRNkuc3k,1,2016-04-05 01:25:16 +0000
8495,8,0,"Mi gente de #barinas estaremos publicando los #medicamentos disponibles para donar, si hay alguno que necesitas o quieras donar contactanos!",0,2016-04-04 01:12:07 +0000
8504,8,0,RT @Franciakciq: En #Barinas Unete a las buenas causa! #Dona @DonamosVida_ https://t.co/wZuvglfAp5,2,2016-04-03 03:04:51 +0000
8530,8,0,Den RT y mencionen las b?_squedas d medicinasdentro d las donaciones podemos tener alguno! No pierdan la esperanza. Dios bendiga a Venezuela!,0,2016-03-11 20:53:05 +0000
8548,8,0,@LuchoPeraza @LucioQuincioC @AlcaldiaBarinas @daingrillo @JuventudBarinas @berenicegomez52 @NelsonBocaranda https://t.co/NehKSd8OTS,1,2016-02-23 14:23:54 +0000
8556,8,0,@BonchoNegro ya tomamos el n?_mero y de saber de ellos nos comunicamos con el favor de dios.,0,2016-02-21 00:51:31 +0000
8568,8,0,Juntos por la Salud de nuestros hermanos. Demostremos que Venezuela es Grande en sus adversidades. DONEMOS VIDA! #Barinas,1,2016-02-18 16:39:43 +0000
8570,8,0,EN TU CASA CON TU VECINA UBIQUEMOS MEDICINAS QUE NO NECESITAN Y VAMOS JUNTOS A DONAR! LA VIDA ANTES QUE TODO! #Barinas ACTIVA!,5,2016-02-18 17:46:14 +0000
8581,8,0,RT @Franciakciq: Sigan a @donamosvida_ 1er Operativo de Donaci-?__n de Medicamentos #Barinas RT para qu?? llegue a los m-?_-?_s necesitados!!! #Dios-?_-?__,2,2016-02-15 17:31:20 +0000
8582,8,0,Donaci-?__n de medicamentos #Barinas 02 y 03 De Abril. Favor difundir. Voluntarios escribir al DM,7,2016-02-15 18:05:00 +0000
8587,8,0,@antonioriverog @cmrondon @mariannymoraron @FundacionBADAN @el_carabobeno @noticierovv @enpaiszeta @VillegasPoljak https://t.co/KnBRkeMbQ6,30,2016-02-14 16:30:37 +0000
8589,8,0,@Franciakciq @la_patilla @ElNacionalWeb @rolandcarreno @JULIOCESARRIVAS @gresplandor1 @anak14 @ASgustavo #Barinas https://t.co/SREu9mD6rZ,3,2016-02-14 16:29:19 +0000
8609,21,0,@elvismartinez77 Debes hacer contacto directo con la persona que la solicita,0,2014-05-15 13:00:07 +0000
8636,21,0,ATENCION @ocs2011 Est-?_-?_ donando un MARCAPASOS para alguien que realmente lo necesite.,13,2014-05-15 12:47:29 +0000
8650,21,0,Atenci-?__n @DamarisPaz23 solicita #urgente #donaci-?__n #zulia  http://t.co/26Wio9960M,4,2014-05-15 12:44:47 +0000
8654,21,0,@edith00671379 @CrisRuzRio Gracias por la sugerencia pero ser-?_-?_n donados directamente a quien las necesite.,0,2014-05-15 10:13:49 +0000
8822,21,0,"Mis amigos de @fundacionusum solicitan donativos de: BOMBONAS DE OXIGENO, MULETAS, BASTONES, SILLAS DE RUEDA, ANDADERAS",0,2014-05-13 09:30:36 +0000
8981,21,0,@fotoraul @dominmediato Necesito que me sigas para obtener otra informaci-?__n por DM,0,2014-05-08 15:18:46 +0000
8997,21,0,@esmeraldairma indique ciudad y tel??fono para hacer la solicitud,0,2014-05-08 13:26:09 +0000
9147,21,0,La Sra @Catiraoscar Solicita con urgencia CLAVO BLOQUEADO PTN FEMORAL. Tel??fono: 04263300832,3,2014-05-02 22:28:33 +0000
9198,21,0,@castiana18 @CuponManiaVe @DONANDOTRATAMI @PineroAlito indique ciudad y tel??fono por favor,0,2014-05-02 22:03:17 +0000
9219,21,0,Queremos recordarles a nuestros seguidores que @DonandoMedicin1 NO PIDE DINERO. S-?__lo somos un puente entre el solicitante y el donante,5,2014-05-02 11:43:59 +0000
9380,21,0,La Sra @Catiraoscar Solicita con urgencia clavo bloqueado ptn femoral favor comunicarse al 04263300832,4,2014-04-30 22:58:15 +0000
9433,21,0,@aleyzeaga Gracias por la informaci-?__n amiga! Me pongo en contacto!,0,2014-04-30 18:25:24 +0000
9592,14,0,#Sos #ServicioPublico https://t.co/xrH919rbZy,3,2017-03-18 16:18:02 +0000
9606,14,0,"@MALBABsAs nada tenemos que ver con las Farmacias Droguer-?__as ,BOTIQUERIA ,ECT..Solo damos informaci-?__n de disponiblidad de los medicamentos",0,2017-03-15 18:28:41 +0000
9619,14,0,@eldi_02 @DonaMed_VE disponible @fundafarmacia https://t.co/ZbY8ozynfa,3,2017-03-12 20:34:32 +0000
9627,14,0,"TE INVITAMOS A PARTICIPAR m?_sica electr-?__nica ,Gracias a @radiofnetwork POR SU APOYO por el evento ,para el crecimie-?_-?__ https://t.co/mtUkoSeZR6",1,2017-03-12 13:45:21 +0000
9652,14,0,#OjoAlDato Disponible Farmacia Nueva Jalisco C.A. Envio a Domicilio/Servicio Apartado_-?_-?___-?_-?___-?_-?__ Maracaibo. 0261-7418608 y-?_-?__ https://t.co/jVk4Pz8n95,4,2017-03-10 18:24:44 +0000
9657,14,0,@DonaMed_VE @gabrielayailine @FundacionBADAN @AccionSolidaria @Fncancer lamentablemente no disponible ..ayudamos con un RT.,1,2017-03-09 23:54:16 +0000
9676,14,0,#OjoAlDato #disponible _-?_-?_U-?__-?_-?_U-?__-?_-?_U-?_ https://t.co/gXI2I4zDk5,5,2017-03-08 19:54:25 +0000
9678,14,0,@yncastellanos @fundatiacruz @FundacionBADAN @farmaciafarmoi @farma_sagrado @Farmaplus_ve disponible @fundafarmacia https://t.co/5BfD8pCcFu,3,2017-03-08 18:41:31 +0000
9688,14,0,"#OjoAlDato disponible Farmacia Oriental ,Zulia -Maracaibo /Los Olivos 0261-7782386... https://t.co/RukxhTzyvN",0,2017-03-07 21:58:22 +0000
9689,14,0,@CaraotaDigital disponible Farmacia Jalisco >>> https://t.co/dEkk822VzO,0,2017-03-06 12:31:23 +0000
9690,14,0,"@RG_3155 @Soypinturera @ACLAVE @DonaMed_VE Pregabalina ...llamar y validar Boqtiqueria24hrs...Maracaibo ,env-?__os a n-?_-?__ https://t.co/Od3X0CjQwA",7,2017-03-05 22:09:39 +0000
9696,14,0,"@0050Luis @SaludYa0800 buenas tardes ,,poca disponibilidad en @Farmaplus_ve C.C. La Cascada -Los Teques,confirmar_-?_-?__212) 383.351 / 383.20.36",0,2017-03-05 20:46:11 +0000
9699,14,0,@Mogo83 @DonaMed_VE Farmacia Nueva Jalisco LAMA YA!!!!PARA APARTADOS_-?_-?___-?_-?___-?_-?___-?_-?__0261-7418608 Y 0261-8150017 https://t.co/17LpHR7hd8,1,2017-03-05 20:16:19 +0000
9700,14,0,#DonaTusMedicamentos _-?_-?___-?_-?___-?_-?_U-?__-?_-?_U-?_ https://t.co/ZmHE7iiFHs,3,2017-03-05 20:23:39 +0000
9725,14,0,RT @militzacrb: NUEVOS PRECIOS DE MEDICINAS en #Venezuela las hacen INACCESIBLES-?___https://t.co/xnJniEBygJ @libertad1510 @LunaGuerrera60 @-?_-?__,36,2017-03-04 20:36:42 +0000
9745,14,0,RT @DUINCONSUELOC: https://t.co/IGkMoh7VUA @Donatumed @DonandoMedicin1 @DonaMed_VE @DONANDOTRATAMI @AyudaMedicinasV @AyudameVecino @Ayudame-?_-?__,2,2017-03-03 15:38:59 +0000
9775,14,0,RT @goajira19: @Donatumed https://t.co/aFJeNJ5Pxl,15,2017-02-27 18:35:15 +0000
9786,14,0,@ajcapetillog @angelalayon Somazina 500mg..poca disponibilidad e n @farmabien https://t.co/oDjoGnQUkh,0,2017-02-26 15:07:47 +0000
9788,14,0,"@RG_3155 Sector Altos de Jalisco. Milagro Norte. ""Farmacia Nueva Jalisco C.A Envio a Domicilio_-?_-?___-?_-?___-?_-?___-?_-?__0261-7418608 y 02-?_-?__ https://t.co/tRmdjvGuAs",4,2017-02-25 21:54:32 +0000
9823,14,0,RT @farma_sagrado: https://t.co/PvYIzXNE30,44,2017-02-20 20:25:18 +0000
9828,14,0,#Donaci-?__n _??-?_ https://t.co/hq8GVQyQmF,1,2017-02-20 20:24:12 +0000
9837,14,0,#OjoAlDato disponibles Farmacia Nueva Jalisco C.A Envio a Domicilio/Servicio Apartado.Maracaibo._-?_-?___-?_-?___-?_-?__ 0261 7418608 y-?_-?__ https://t.co/uFY6FOLcnt,3,2017-02-20 19:22:05 +0000
9881,14,0,#OjoAlDato Farmacia Nueva Jalisco C.A Envio a Domicilio/. . Milagro Norte - Maracaibo_-?_-?___-?_-?__ https://t.co/F9WPV9ndvx,3,2017-02-17 20:21:34 +0000
9886,14,0,RT @AnonMundial: @dagreherme @Donatumed Aqu-?__ la referencia de la Farmacia La Luz C.A. https://t.co/7vREuuJvWB,5,2017-02-17 17:16:02 +0000
9887,14,0,RT @AccionSolidaria: Revisa la infograf-?__a y conoce c-?__mo puedes obtener el medicamento que necesitas #ProgramaDeAyuda #Donativos https://t.c-?_-?__,47,2017-02-16 11:37:49 +0000
9967,14,0,RT @farma_sagrado: https://t.co/2LV13U2Mys,40,2017-02-12 14:44:37 +0000
9972,14,0,RT @farma_sagrado: https://t.co/LRAYy7clSp,5,2017-02-12 14:44:19 +0000
9977,14,0,RT @farma_sagrado: https://t.co/d5LQoNt4Qs,17,2017-02-12 14:43:34 +0000
10009,14,0,@lasuperstarmari disponible @farmabien https://t.co/tIhNWTKiqo,0,2017-02-06 12:12:02 +0000
10013,14,0,RT @superyupi: #ServicioP?_blico@PublServ@ServicioPubliVE@sebuscasedona@buscatumedicina@DonaMed_VE@Donatumed@Donaturemedio @DonaTuMe-?_-?__,19,2017-02-06 01:48:26 +0000
10015,14,0,"RT @ANAVCP1: @ImpacientesVZLA , @spvzla , @FundacionBADAN , @fundatiacruz , @Donatumed , @FundLasDanielas , @fundacolibrive , @FUNDAANGEL,-?_-?__",28,2017-02-06 01:48:16 +0000
10061,14,0,RT @luna_mc: #ServicioPublico @ServicioPubliVE @sebuscasedona @DonaMed_VE @Donatumed https://t.co/opS4h95mPL,13,2017-02-03 17:33:35 +0000
10065,14,0,"RT @FundacionBADAN: @josmarbellorin Buenas Tardes Disponible Filtro 0,22micras Presentar r??cipe,informe copia de la c??dula del paciente.Su-?_-?__",7,2017-02-03 09:46:15 +0000
10086,14,0,RT @AccionSolidaria: Llama al 02129522009 y verifica la disponibilidad del medicamento y su entrega #Donativos https://t.co/hE8ws9qPiX,83,2017-02-02 17:23:44 +0000
10088,14,0,RT @AccionSolidaria: #Listas Cremas dermatol-?__gicas disponibles para donar. Llama de lunes a viernes de 9 am a 1pm al 0212 9522009 https://t-?_-?__,29,2017-02-02 17:23:14 +0000
10089,14,0,RT @AccionSolidaria: Cremas dermatol-?__gicas disponibles para donar. Llama al 0212 9522009 de lunes a viernes de 9 am a 1pm #RT #Lista3 https-?_-?__,109,2017-02-02 17:23:03 +0000
10093,14,0,"@a_enmi buenos d-?__as ,disponible en @FundacionBADAN LOS CORTIJOS , presentar  r??cipe,informe m??dico y C.I. del paciente ..",0,2017-02-02 16:53:36 +0000
10094,14,0,RT @CHC31: #SeSolicita #ServicioPublico #UrgenteCANCER DE COLON E INFECCION DE HIGADOAYUDEMOS A ROSMERY A RECUPERARSERT Y DIFUNDIRSE PU-?_-?__,531,2017-02-02 15:11:04 +0000
10105,14,0,"RT @Soypinturera: @dorilamagui @DonaMed_VE @ACLAVE @Donatumed Con mucho cari??o y mucho gusto, lamento que no lo hayas conseguir.Dios permit-?_-?__",4,2017-01-29 22:22:14 +0000
10108,14,0,@francaisabel contactar a @FundacionBADAN .,0,2017-01-30 20:51:55 +0000
10116,14,0,@nicolaturola @LocatelVzla_ATC disponible @Farmaplus_ve https://t.co/flRUuuUfuN,0,2017-01-29 15:42:21 +0000
10128,14,0,RT @manuelita1504: #@PublServ#Caracas@ServicioPubliVE@sebuscasedona@buscatumedicina@DonaMed_VE@Donatumed@Donaturemedio@DonaTuMedic-?_-?__,11,2017-01-27 03:59:51 +0000
10134,14,0,RT @maryarialt: @Betticaa @Soypinturera @DLaraF @ACLAVE @Donatumed ya se le paso la informaci-?__n a la sra muchas gracias,2,2017-01-27 03:59:34 +0000
10168,14,0,RT @farma_sagrado: https://t.co/RyiEmPG1E7,42,2017-01-20 20:13:00 +0000
10190,14,0,@marlengh Llama al #0800SaludYa (0800-7258392)  Ubica tu medicamento!  @SaludYa0800,1,2017-01-19 18:46:38 +0000
10191,14,0,@grateroljm Llama al #0800SaludYa (0800-7258392)  Ubica tu medicamento!  @SaludYa0800,0,2017-01-19 18:51:39 +0000
10260,14,0,"@PatriciaBibas @ACLAVE @sebuscasedona @DonaMed_VE nos donan en Caracas , tienes alg?_n familiar por all-?_-?_ para que te recoja el medicamento ?",1,2016-12-27 19:13:04 +0000
10268,14,0,RT @MARIAISABELAR19: @Donatumed la ni??a tom-?__ un poco de pegamento seco y mastico como chicle. Las toxinas llegaron a la sangre,8,2016-12-27 16:37:12 +0000
10273,14,0,"@angedilan04  utilizaba el pegamento para hacer postales de Navidad ,lamentablemente lo mastic-?__ como chicle y el Ehtanol envenen-?__ su sangre.",3,2016-12-27 16:33:40 +0000
10275,14,0,RT @provitared: _-?_-?__ -?_-?_Conoces a alguien que necesita medicinas? Menci-?__nalo o retuitea. Descarga Provitared en la Play Store #ServicioPublico @-?_-?__,19,2016-12-24 23:25:36 +0000
10278,14,0,#Sos @DonanteSangreVE @trafficVALENCIA @ACLAVE @N24_carabobo @parkinson_vzla @CaraotaDigital @la_lapatilla @ACLAVE-?_-?__ https://t.co/sBIq4k5Ia2,5,2016-12-23 12:36:05 +0000
10302,14,0,@EduardoZak te contacto por DM.gracias,0,2016-12-13 14:05:03 +0000
10320,14,0,"RT @Ricardoleon2: @DonaMed_VE: @FundacionBadan, @Fncancer, @SAnticancerosa, @Abraza_LaVida, @donatumed y @corazonymanos01 @ServicioPubliVE-?_-?__",8,2016-12-12 18:26:32 +0000
10334,14,0,@anmarylopezh @guiamedicave  Ubica tu medicamento! Llama al #0800SaludYa (0800-7258392) o escr-?__benos con tu ciudad + N-?_ de tel.@SaludYa0800,0,2016-12-05 17:01:45 +0000
10366,14,0,RT @Con_Fe350: #2Dic Se necesita #URGENTE  donantes de sangre factor  A+ para la Sra Rosa Adam Hospital Vargas #Caracas @DonanteSangreVE #S-?_-?__,338,2016-12-02 13:06:12 +0000
10374,14,0,@Stolz2012 Ubica tu medicamento! Llama al #0800SaludYa (0800-7258392) o escr-?__be  con tu ciudad + N-?_ de tel @fundafarmacia,0,2016-11-29 17:16:55 +0000
10456,14,0,#Disponible FARMACIA LA GRANJA .Farmacia La Granja participa a su clientela que estamos recibiendo en d-?__a de (cont) https://t.co/BglIiDKI9L,6,2016-11-22 21:51:50 +0000
10478,14,0,@TitoBambam @DonaMed_VE NEGATIVO  contactar a @SaludYa0800 Ubica tu medicamento! Llama (0800-7258392) o escr-?__bes con tu ciudad + N-?_ de tel,0,2016-11-22 14:55:42 +0000
10510,14,0,RT @DonaMed_VE: #Caracas. Este s-?_-?_bado 26NOV @MedicalCCS te invita a su Jornada Despistaje Fisioterapia #Gratis https://t.co/nC0TOqSWoa,7,2016-11-22 13:50:43 +0000
10513,14,0,"RT @RepasosMedicos: La DIPIRONA es un analg??sico derivado de la pirazolona, SUSPENDIDO en varios paises por causar AGRANULOCITOSIS. https:/-?_-?__",81,2016-11-21 18:52:41 +0000
10514,14,0,RT @FarmaciaLaManga: Para conocer los productos que ingresan a nuestros inventarios ingresa en: https://t.co/E9RcEnzdRH @Donatumed @DONANDO-?_-?__,7,2016-11-21 18:42:36 +0000
10518,14,0,@Con_Fe350 @SaludYa0800 @FundacionBADAN @DonaMed_VE @ACLAVE disponible @farmabien https://t.co/WNaROjfk2X,0,2016-11-21 16:46:49 +0000
10526,14,0,RT @Biologo60Vegas: @Guayoyo_ @DonaMed_VE @Donatumed C Rgional Rcolecci-?__n Plasma y Sangr Av.101. Dr.Luis P??rez Requejo. Qta Fedex. Urb Guap-?_-?__,2,2016-11-21 16:20:29 +0000
10537,14,0,"RT @javierfabracci: Urgente! Marcos Bonacci, 2 a??os, desaparecio hoy a las 20hs de la puerta de su casa en Caseros. Cualquier informacion a-?_-?__",622,2016-11-17 04:33:45 +0000
10544,14,0,RT @pijiguey: @fundatiacruz @Donatumed https://t.co/dm4MK2Ka3f,4,2016-11-17 04:26:34 +0000
10556,14,0,RT @fundatiacruz: Por una Venezuela sin la cadena falsa de las 34 ampollas de granocyte No le des RT - Es Falsa,36,2016-11-17 04:11:01 +0000
10560,14,0,RT @waldemar11029: @Soypinturera @Donatumed @DonaMed_VE @LeithanGuerra yo tengo en pastillas en locatel las reducen a jarabe,2,2016-11-16 16:41:07 +0000
10596,17,0,@FranSalaverri Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 20:08:50 +0000
10601,17,0,@pattysilvaperez Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 18:53:32 +0000
10605,17,0,@m_marliz Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 19:09:17 +0000
10606,17,0,@trooperman2016 Buenas Tardes Actualmente la Fundaci-?__n Badan no vende el medicamento. Sugerimos consultar en farmacias comerciales.,0,2017-03-17 18:48:49 +0000
10617,17,0,@Pieri1509 Buenos D-?__as Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 18:37:32 +0000
10636,17,0,@ANDREIMAR21 Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 18:07:19 +0000
10651,17,0,@Mily669 Buenos d-?__as Para validar solicitud de medicamentos nos puede indicar el nombre del mismo para darle respuesta a su petici-?__n.,0,2017-03-17 15:47:56 +0000
10663,17,0,@adrismile28 Buenos D-?__as Actualmente no disponemos del Dispositivo a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 15:35:13 +0000
10670,17,0,@mamariellahe Buenos D-?__as Actualmente no disponemos de los medicamentos a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 15:30:16 +0000
10688,17,0,@eliasAlejandroo Buenos D-?__as Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 15:07:13 +0000
10694,17,0,@chinurria Buenos D-?__as Actualmente no disponemos de los medicamentos a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 14:47:04 +0000
10702,17,0,@rrn1tw Buenos D-?__as Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-17 14:38:50 +0000
10714,17,0,@catalinacaroli Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 21:42:03 +0000
10724,17,0,@rinconmarisela Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 21:38:43 +0000
10750,17,0,@timbrao Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 21:19:23 +0000
10774,17,0,@7omero Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 20:21:47 +0000
10777,17,0,@_Susibel_ Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 20:22:54 +0000
10789,17,0,@AiramRivas2 Buenas Tardes  Actualmente no disponemos del medicamento a nivel nacional de Fundaci-?__n Badan.,0,2017-03-16 20:11:54 +0000
